"","Site","WY","Month","X.x","Air","PO4","NO3","pH","Cond","Tur","O2","H2Otemp","TotalColiform","EColi","ppt","cwd","tmx","tmn","PctUrb","PctImp","NDVI","SiteWY","Id","OBJECTID","Shape_Area..km2.","Shape_Leng","raw.ag.area.2001","raw.ag.area.2016","raw.forest.area.2001..km2.","forest.2001..","raw.forest.area.2016","raw.grassland.area.2001","raw.grassland.area.2016","raw.scrub.area.2001","raw.scrub.area.2016","raw.urban.area.2001","raw.urban.area.2016","raw.water.area.2001","raw.water.area.2016","ForestChange","ScrubChange","UrbanChange","Air1","PO41","NO31","pH1","Cond1","Tur1","O21","H2Otemp1","TotalColiform1","EColi1","ppt1","cwd1","tmx1","tmn1","NDVI1","Air3","PO43","NO33","pH3","Cond3","Tur3","O23","H2Otemp3","TotalColiform3","EColi3","ppt3","cwd3","tmx3","tmn3","X.y","Acari","Aeshnidae","Ameletidae","Amphipoda","Amphizoidae","Apataniidae","Arctopsychinae","Athericidae","Baetidae","Belostomatidae","Blephariceridae","Brachycentridae","Caenidae","Calamoceratidae","Calopterygidae","Capniidae","Ceratopogonidae","Chironomidae","Chloroperlidae","Cladocera","Coenagrionidae","Copepoda","Cordulegastridae","Corduliidae","Corydalidae","Decapoda","Dixidae","Dryopidae","Dytiscidae","Elmidae","Empididae","Ephemerellidae","Ephemeridae","Ephydridae","Gastropoda","Glossosomatidae","Gomphidae","Haliplidae","Helicopsychidae","Heptageniidae","Hirudunea","Hydraenidae","Hydrophilidae","Hydropsychidae","Hydroptilidae","Isonychiidae","Isopoda","Lepidostomatidae","Leptoceridae","Leptohyphidae","Leptophlebiidae","Leuctridae","Libellulidae","Limnephilidae","Naucoridae","Nematoda","Nematomorpha","Nemertea","Nemouridae","Odontoceridae","Oligochaeta","Ostracoda","Pelecypoda","Peltoperlidae","Perlidae","Perlodidae","Philopotamidae","Polycentropodidae","Psephenidae","Psychodidae","Psychomyiidae","Pteronarcyidae","Ptilodactylidae","Pyralidae","Rhyacophilidae","Sericostomatidae","Sialidae","Simuliidae","Siphlonuridae","Stratiomyidae","Tabanidae","Tipulidae","Turbellaria","Uenoidae","Unknown","Veliidae","number","insect.taxa","ple.taxa","tri.taxa","ept.p","tol.p","intol.p","hil.in","p.p","insect.score","ple.score","tri.score","ept.score","tol.score","intol.score","hil.score","p.score","ibi.score"
"158",16,2010,6,2607,25.2,0.06,0.103333333,7.95,146.4666667,4.1,9.76,19.7,7.791357516,4.429625613,0.7,178.8,28.9,14.12,9,13,0.171,"16 2010",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,18,0.006666667,0.026666667,8.023333333,156,3.7,11.22,12.2,7.791357516,4.065602093,168,0,16.33,5.79,0.171,17.8333333333333,0.0666666666666667,0.128888889,7.94,155.211111133333,5.05555555566667,11.06,13.5333333333333,7.791357516,4.14882380833333,84.0666666666667,59.6,20.7266666666667,8.17333333333333,331,0,0,0,0,0,0,0,0,408,0,0,12,0,0,0,0,0,30,0,0,9,0,0,0,0,0,0,0,0,12,0,9,0,0,3,0,0,0,0,15,0,0,0,9,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,18,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,903,6,0,0,0,0,0,0,0,1473,16,1,4,32.79022403,1.425661914,2.240325866,5.289205703,0.814663951,2,1,2,2,3,1,1,1,13
"159",16,2011,10,2619,18.9,0.086666667,0,7.443333333,143.2,0.966666667,9.366666667,16.03333333,7.791357516,0,131.5,0,23.28,11.56,9,13,0.201,"16 2011",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,26.8,0.086666667,0.043333333,6.733333333,141.2,1.933333333,8.38,21.33333333,4.844974178,2.602689685,0.11,134,32.62,16.15,0.201,23.0666666666667,0.0744444446666667,0.0144444443333333,7.15777777766667,141.633333333333,2.05555555566667,8.73111111133333,19.0444444433333,6.80922973666667,2.21112807333333,43.87,44.6666666666667,29.7866666666667,14.63,334,0,0,0,27,0,0,0,0,24,0,0,12,138,0,0,0,6,153,66,0,6,0,0,0,0,0,0,0,0,291,0,36,0,0,15,3,3,0,15,0,0,0,0,78,3,0,0,0,15,243,6,0,0,0,0,0,0,0,0,9,78,0,48,0,3,0,123,3,48,0,6,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,1470,21,2,5,47.34693878,14.08163265,18.57142857,4.36122449,6.326530612,3,2,3,3,1,4,3,2,21
"160",16,2011,6,2615,28.6,0,0.11,7.673333333,158.4333333,3.133333333,9.03,19.8,6.361993085,5.414766179,46.9,136.29,26.47,12.57,9,13,0.201,"16 2011",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,11.3,0.053333333,0.243333333,6.946666667,88.5,4.7,10.49666667,9.4,6.217005223,3.713572067,61.76,94.86,21.1,8.08,0.201,16.3666666666667,0.052222222,0.174444444333333,7.42333333333333,150.788888866667,2.98333333333333,10.4766666666667,12.0333333333333,6.35137427033333,4.288669288,87.5366666666667,77.05,20.4766666666667,7.7,333,3,0,0,3,0,0,0,0,1014,0,0,12,0,0,0,0,0,108,6,0,0,0,0,0,0,3,0,0,0,15,0,78,0,0,0,0,3,0,3,99,0,0,0,96,0,0,0,6,0,9,0,0,0,0,0,0,0,0,3,3,33,0,0,0,12,0,0,0,24,0,0,0,0,0,0,0,6,75,0,0,0,0,0,0,0,0,1614,18,3,5,78.99628253,0.185873606,7.620817844,4.046468401,1.858736059,2,3,3,5,5,2,4,1,25
"161",16,2012,11,2630,16.9,0.106666667,0.69,7.473333333,200.1333333,0.183333333,10.82333333,10,4.761318868,1.131402111,34.08,3.61,15.77,5.03,9,13,0.149,"16 2012",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,21.5,0.053333333,0.03,7.453333333,121.2666667,1.333333333,8.623333333,18.4,7.791357516,3.693866996,0,133,32.66,15.02,0.149,22.4333333333333,0.0622222223333333,0.256666666666667,7.44666666633333,153.966666666667,1.072222222,9.09999999866667,17.1333333333333,6.78134463333333,2.43672525233333,11.3633333333333,105.736666666667,28.0433333333333,12.4533333333333,337,0,0,0,15,0,0,0,0,81,0,0,33,57,0,0,0,12,687,81,0,60,0,0,0,0,12,0,0,0,237,0,0,0,0,75,0,0,0,3,0,0,0,0,123,15,0,0,0,60,738,3,0,0,0,0,0,0,15,0,30,453,0,6,0,3,0,51,0,78,0,0,0,0,27,0,0,0,12,0,0,0,0,9,0,0,0,2976,21,3,7,53.125,7.560483871,6.85483871,4.76108871,6.552419355,3,3,4,3,1,2,2,2,20
"162",16,2012,6,2626,26.6,0.106666667,0.023333333,7.906666667,157.7666667,1.7,8.433333333,18.13333333,6.952919831,2.014903021,7.49,178.6,29.6,12.77,9,13,0.149,"16 2012",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,21,0.12,0.156666667,7.46,154.9,2.9,9.513333333,16.2,6.418528055,4.678420648,3.25,160.58,25.97,10.46,0.149,19.6333333333333,0.122222222333333,0.133333333333333,7.66444444466667,177.633333333333,1.78333333333333,10.0044444453333,14.41111111,5.74124029566667,2.60824192666667,96.75,113.06,23.4266666666667,9.4,335,54,0,0,6,0,0,0,0,90,0,0,0,0,0,0,0,3,186,3,0,12,0,0,0,0,0,0,0,0,0,0,36,0,0,0,9,6,0,3,144,0,0,0,21,0,0,0,6,66,21,6,0,0,0,3,0,0,0,0,0,78,0,0,0,12,0,0,0,24,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,810,18,2,4,55.92592593,1.851851852,9.259259259,4.466666667,11.85185185,2,2,2,3,2,3,3,4,21
"163",16,2013,10,2641,18.7,0.036666667,0.016666667,7.486666667,119.3333333,1.5,10.79,14.6,6.952919831,3.64805746,46.87,47.73,24.94,10.65,9,13,0.26,"16 2013",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,20.4,0.06,0.036666667,7.643333333,117.4666667,0.55,8.063333333,18.8,7.791357516,1.098612289,24.55,120.64,28.72,13.7,0.26,20.8333333333333,0.0433333333333333,0.017777778,7.59555555566667,113.833333333333,1.07222222233333,9.09555555533333,17.9,7.36409518666667,2.339598545,23.8066666666667,114.423333333333,28.73,13.3966666666667,338,48,0,0,0,0,0,0,0,132,0,0,3,3,0,0,0,6,99,69,0,9,0,0,0,0,0,0,0,0,327,0,6,0,0,21,3,0,0,0,0,0,0,0,57,27,0,0,0,6,156,0,0,0,0,3,0,0,15,0,78,150,3,3,0,0,0,96,0,0,3,0,0,0,0,0,0,0,51,0,0,0,66,9,0,0,0,1449,21,2,7,47.20496894,4.140786749,22.15320911,4.01863354,12.83643892,3,2,4,3,1,4,4,5,26
"164",16,2014,10,2652,17.5,0.046666667,0.003333333,7.423333333,124.0333333,0.336666667,13.8,13.8,6.361993085,3.058707073,14.46,77.1,24.65,8.51,9,13,0.307,"16 2014",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,32.5,0.116666667,0.02,7.67,109.3,0.15,9.82,19.6,7.348008213,2.272125886,18.09,131.09,30.99,15.26,0.307,26.1666666666667,0.0622222223333333,0.00777777766666667,7.54666666666667,115.666666666667,0.267777778,10.5222222223333,18.5666666666667,7.16711960466667,2.43956910233333,12.02,128.33,29.44,13.67,340,6,6,12,3,27,0,0,0,6,0,0,0,0,0,0,0,0,84,0,0,108,0,0,6,0,0,0,0,0,420,0,3,0,0,24,0,0,0,0,0,3,0,0,72,24,0,0,0,0,57,0,6,9,0,3,0,0,12,0,18,177,0,0,54,18,0,15,21,90,0,0,3,3,0,0,93,0,9,0,0,0,0,63,0,12,0,1467,27,5,7,31.08384458,10.83844581,11.24744376,4.167689162,20.85889571,4,5,4,2,1,3,4,5,28
"165",16,2014,6,2648,21.7,0.053333333,0,7.9,140.1333333,0.566666667,8.406666667,20.3,6.952919831,2.014903021,0,183.1,31.6,13.97,9,13,0.307,"16 2014",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,21.6,0.053333333,0.083333333,7.863333333,162.7,0.6,8.68,17.6,7.169888748,3.935739532,8.21,161.86,26.94,11.52,0.307,18.9333333333333,0.0444444443333333,0.0788888886666667,7.921111111,157.777777766667,0.888888889,9.18222222233333,16.9333333333333,6.764557918,3.04703963433333,17.79,131.896666666667,26.86,11.1566666666667,339,6,0,0,6,0,0,0,0,30,0,0,9,12,0,0,0,9,189,39,0,18,0,0,0,0,0,0,0,0,228,0,0,0,0,3,0,0,0,0,12,0,0,0,21,39,0,0,0,0,24,18,0,0,0,12,0,0,0,0,0,87,0,6,0,15,0,9,6,36,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,843,21,3,5,31.67259786,6.049822064,11.03202847,4.569395018,17.08185053,3,3,3,2,1,3,3,5,23
"166",16,2015,10,2664,30.3,0.023333333,0.163333333,7.783333333,122.2666667,0,10.29333333,18.3,6.418528055,1.410986974,21.52,53.2,26.24,11.46,9,13,0.102,"16 2015",20,20,18.87337403,24595.00272,0,0,9.507884979,50.37724024,11.77015114,3.900648832,3.864085436,3.113465309,0.844382286,2.342347383,2.385172129,0.012535528,0.012535528,2.262266161,-2.269083023,0.042824746,24.8,0.053333333,0.003333333,7.606666667,103.8666667,0.423333333,7.903333333,19.96666667,7.791357516,4.000033883,2.76,131.6,31.27,15.05,0.102,27.5333333333333,0.0355555553333333,0.062222222,7.68333333333333,108.933333366667,0.141111111,8.64999999866667,20.0111111133333,7.18596459466667,2.66374589566667,8.12333333333333,120.5,30.2533333333333,14.35,341,6,18,0,9,0,0,0,0,27,0,0,0,0,0,0,0,9,138,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,36,0,3,0,0,0,0,0,0,24,21,0,0,0,6,27,0,0,0,0,0,0,0,6,0,0,108,3,0,0,6,0,0,0,48,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,576,16,3,4,39.58333333,7.8125,4.166666667,4.9375,11.97916667,2,3,2,2,1,1,2,4,17
"167",2,2001,11,201,9.5,0.5,0.37,7.666666667,71.53333333,0.15,12.82666667,5.1,5.008633291,0.693147181,52.9,0,11.47,0.93,3,10,0.147,"2 2001",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,24,1.896666667,0.14,6.766666667,39.8,0.35,8.52,17.43333333,7.791357516,2.282382386,14.7,113.2,28.39,13.08,0.147,21,1.30222222233333,0.222222222333333,7.30000000033333,50,0.355555555666667,10.3333333343333,12.66111111,6.86378277433333,1.87390145466667,22.6,94.8,23.8233333333333,9.63333333333333,29,0,0,2,0,0,0,0,0,19,0,0,16,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,0,15,0,0,1,12,0,0,0,55,0,0,0,13,1,2,0,0,0,1,4,0,0,0,0,0,0,0,3,0,3,0,0,12,8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,9,0,192,19,1,5,73.95833333,1.041666667,39.0625,2.885416667,5.208333333,3,1,3,5,4,5,5,2,28
"168",2,2001,6,197,18.9,2.676666667,0.223333333,7,36.9,0.493333333,9.783333333,14.46666667,6.124464549,2.282382386,5.6,106.7,27.79,12.31,3,10,0.147,"2 2001",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,24,1.746666667,0.25,6.7,39.8,0.916666667,10.07,14.5,5.900992644,3.328626689,2.1,0,27.37,11.22,0.147,16.3666666666667,2.11555555566667,0.205555555333333,7.1,45.88888889,1.97777777766667,10.8288888876667,12.250000001,5.99488559333333,2.698638575,40.5,35.5666666666667,23.4666666666667,8.69333333333333,28,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,2,0,0,2,0,4,0,14,0,0,0,10,0,0,0,69,0,0,0,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,20,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,39,0,0,0,2,0,0,0,0,290,14,1,3,47.24137931,0,16.89655172,4.272413793,7.931034483,1,1,2,3,5,4,3,3,22
"169",2,2002,10,212,19.5,0.516666667,1.246666667,7.133333333,34.83333333,0.8,9.583333333,15.1,7.594028891,2.980618636,46.4,36.3,24.45,9.97,3,10,0.099,"2 2002",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,26.1,0.053333333,1.516666667,7.233333333,39.4,0.35,10.31,12.35,4.039536326,0,0.1,127.4,28.76,12.3,0.099,26.2333333333333,0.19,1.008888889,7.17777777766667,36.6,0.811111111,10.162222221,13.4,5.92239338533333,2.48025435,15.5333333333333,111.066666666667,27.9866666666667,12.2133333333333,31,7,0,0,0,0,0,0,0,37,0,0,9,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,2,0,0,0,71,0,0,0,26,1,0,0,0,0,0,10,1,0,0,0,1,0,0,5,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,34,0,0,0,1,0,0,0,0,297,16,1,7,65.31986532,0,24.24242424,3.872053872,6.734006734,2,1,4,4,5,4,4,3,27
"170",2,2002,6,208,26.4,0.416666667,0.096666667,7.4,38.2,0.633333333,10.04333333,15.98333333,5.117993812,2.00148,0,96.2,28.36,12.3,3,10,0.099,"2 2002",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,21.3,1.323333333,3,7.566666667,40.73333333,0.516666667,8.003333333,14.5,4.90897164,3.214867803,58.9,0,21.66,6.65,0.099,18.7666666666667,1.04666666666667,1.51111111133333,7.52222222233333,44.6444444433333,0.738888889,9.73555555433333,13.0888888876667,5.27077597133333,2.799519881,36.8333333333333,32.0666666666667,22.6833333333333,7.71,30,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,1,0,0,0,0,3,1,5,0,0,0,0,0,0,0,79,0,0,0,5,1,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,4,0,0,0,17,0,0,0,1,0,0,0,0,0,9,1,10,27,0,0,0,0,1,0,0,0,300,16,1,4,50,0,14,4.336666667,12.66666667,2,1,2,3,5,3,3,5,24
"171",2,2003,10,224,16.1,0.216666667,0.033333333,7.2,37.53333333,0.25,12.08666667,12.05,5.935951837,0.693147181,0.1,78.5,22.17,7.15,3,10,0.111,"2 2003",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,22.4,0.013333333,0,6.933333333,28.93333333,0.366666667,10.03333333,11.91666667,5.785362462,0,3.3,126.9,29.98,13.66,0.111,21.4,0.268888889,0.022222222,7.111111111,35.7555555533333,0.247222222333333,10.6722222223333,12.7166666666667,6.50422393833333,1.40255774933333,15.2666666666667,110.133333333333,27.1,11.6966666666667,33,1,0,5,0,0,0,0,0,38,0,0,5,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,16,3,4,0,0,2,5,0,0,0,142,0,0,0,54,3,0,0,1,0,0,1,0,0,1,0,0,0,0,33,0,4,0,0,0,9,3,0,0,0,0,0,1,0,0,4,0,0,41,0,0,0,1,11,0,0,0,497,19,2,7,52.3138833,0.402414487,13.68209256,4.271629779,6.036217304,3,2,4,3,5,3,3,2,25
"172",2,2003,6,220,26.4,1.303333333,0.003333333,6.666666667,46,0.35,9.546666667,16.5,7.457551585,2.667228207,0.1,28,28.17,12.65,3,10,0.111,"2 2003",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,22.5,0.393333333,0.033333333,7.1,39.56666667,1.466666667,9.486666667,12.88333333,4.535820108,2.00148,72.2,0,21.23,7.46,0.111,20.3666666666667,0.573333333,0.0277777776666667,6.75555555566667,37.7333333333333,1.07222222233333,9.78444444466667,12.7444444433333,5.71420294566667,2.58353939233333,119.5,9.33333333333333,20.5433333333333,7.4,32,4,0,0,0,0,3,0,0,40,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,11,1,0,0,88,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,11,0,1,0,6,0,0,0,0,0,0,1,0,0,8,1,0,26,0,0,0,1,4,0,0,0,500,17,2,7,39,0.6,11.2,4.806,3.2,2,2,4,2,4,3,2,1,20
"173",2,2004,10,236,17.3,0.26,0.04,5.733333333,33.93333333,0.853333333,10.44333333,10.73333333,7.791357516,4.265492818,8.2,75.5,25.8,9.92,3,10,0.228,"2 2004",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,25.2,0,0.033333333,6.6,39.1,0.316666667,9.526666667,13.28333333,7.791357516,5.728800238,8.6,116.7,27.55,11.43,0.228,23.2333333333333,0.0866666666666667,0.0377777776666667,6.24444444433333,34.02222222,0.462222222333333,9.97666666566667,12.5555555533333,7.791357516,4.74902161833333,5.66666666666667,120.6,27.9966666666667,11.9966666666667,35,15,0,0,0,0,2,0,0,18,0,0,8,0,0,0,0,0,24,4,0,0,0,0,0,2,0,0,0,0,25,1,19,0,0,1,7,0,0,0,130,0,0,0,41,2,0,0,3,0,0,16,1,0,0,0,2,0,0,28,0,18,0,0,0,13,2,8,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,2,0,0,0,402,21,2,10,69.40298507,0.248756219,28.10945274,3.57960199,10.19900498,3,2,5,4,5,5,5,4,33
"174",2,2004,6,232,23.3,0.02,0.006666667,5.966666667,42.03333333,0.083333333,8.77,14.6,6.361993085,4.097672352,3.7,160,27.65,12.31,3,10,0.228,"2 2004",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,16.7,0.026666667,0,6.7,44.86666667,0.275,9.393333333,14.26666667,7.791357516,5.842964539,23.2,0,22.24,7.76,0.228,19.8666666666667,0.02,0.0133333333333333,6.51111111133333,51.1222222233333,0.313888888666667,9.48444444433333,13.7222222233333,6.68478108166667,3.78387462166667,21.3,53.3333333333333,23.19,8.55,34,1,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,3,88,3,0,0,172,0,0,0,11,0,0,0,0,0,0,1,0,0,15,0,0,0,0,12,0,15,0,5,0,7,4,0,0,0,0,0,0,0,0,8,0,1,35,0,0,0,2,2,0,0,0,518,19,2,7,52.12355212,1.544401544,26.83397683,3.472972973,3.474903475,3,2,4,3,3,4,5,1,25
"175",2,2005,10,248,19,0,0,6.466666667,43.5,0.416666667,9.533333333,13.8,5.220355825,3.42751469,196.4,0,19.06,7.11,3,10,0.137,"2 2005",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,17.4,0.013333333,0.013333333,6.956666667,39.1,0.4,9.346666667,11,5.150397236,2.681021529,14.3,107.4,25.63,10.11,0.137,20.6666666666667,0.00555555533333333,0.00888888866666667,6.857777778,40.8,0.367777778,9.46333333333333,12.6333333333333,4.48877689,2.74953412733333,70.3,93.1666666666667,25.5133333333333,10.8633333333333,37,2,0,0,0,0,0,0,0,75,0,0,31,0,0,0,0,0,29,7,0,0,0,0,0,0,0,0,0,0,24,0,9,0,0,3,25,5,0,0,141,0,0,0,48,0,0,0,0,0,0,1,0,0,12,0,0,0,0,5,0,3,0,1,0,15,6,0,0,0,0,0,0,0,0,5,0,0,47,0,0,0,3,13,0,0,0,510,19,2,8,61.76470588,0.784313725,20,3.801960784,9.411764706,3,2,4,4,4,4,4,4,29
"176",2,2005,6,244,20.7,0.03,0.03,7.376666667,50.03333333,0.2,9.443333333,16.43333333,6.418528055,2.667228207,59.2,0,23.52,8.49,3,10,0.137,"2 2005",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,18.5,0.003333333,0,6.266666667,38,7.966666667,10.02,10.26666667,7.594028891,4.564348191,219.5,0,19.59,7.92,0.137,16.9333333333333,0.0144444443333333,0.0155555556666667,6.647777778,42.91111111,3.277777778,10.7888888876667,11.8555555556667,6.306930102,3.356884954,127.466666666667,0,19.69,6.44666666666667,36,11,0,0,0,0,0,0,0,81,0,0,8,0,2,0,0,0,62,10,0,0,0,0,0,1,0,0,0,0,18,0,6,0,0,2,39,2,0,0,88,0,0,0,31,2,0,0,2,0,0,5,0,0,18,0,0,0,2,25,0,14,0,7,0,21,8,0,1,0,0,0,0,0,0,7,0,0,41,0,0,0,1,6,0,1,0,522,23,2,10,56.89655172,2.107279693,24.5210728,3.760536398,12.2605364,3,2,5,3,2,4,4,5,28
"177",2,2006,10,260,21.3,0.003333333,0.02,6.8,41.43333333,0.216666667,10,10.1,6.887960652,2.928523524,37.1,40.5,20.65,7.43,3,10,0.18,"2 2006",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,25,0.013333333,0.003333333,6.3,39.6,0.716666667,10.09,12,7.791357516,1.840549633,0.2,126.7,28.32,12.13,0.18,22.7666666666667,0.00555555533333333,0.0177777776666667,6.848888889,39.6333333333333,0.566666667,10,11.4,7.490225228,2.19787414966667,12.5666666666667,111.5,26.28,11.13,39,2,0,0,0,0,0,0,0,89,0,0,28,0,0,0,0,0,55,8,0,0,0,0,0,0,0,0,0,0,19,2,11,0,0,2,4,0,0,0,95,0,0,0,36,4,0,0,1,0,0,12,0,0,7,0,0,0,0,9,0,14,0,0,0,28,15,0,0,0,0,0,0,0,0,2,1,0,46,0,0,0,1,0,0,0,0,491,17,2,6,63.95112016,0.407331976,23.82892057,3.908350305,12.01629328,2,2,3,4,5,4,4,4,28
"178",2,2006,6,256,18.9,0.003333333,0.03,6.5,59.23333333,0.516666667,9.793333333,14.73333333,7.791357516,2.928523524,0.7,66.6,28.55,13.18,3,10,0.18,"2 2006",3,3,33.21665405,31575.32056,0,0,28.05928993,84.47355923,27.97559166,0.377125472,0.024349563,0.79714185,0.925470114,1.442521811,1.442560196,2.539502382,2.848409414,-0.0836982699999993,0.128328264,3.83850000000852e-05,26,0.046666667,0.003333333,6.94,45.23333333,1.3,9.176666667,13.73333333,7.791357516,0,40.7,0,23.39,9.26,0.18,19.2333333333333,0.0166666666666667,0.011111111,6.44666666666667,46.53333333,1.70555555566667,9.93444444333333,12.3777777756667,6.706535459,1.44650349933333,136.733333333333,22.2,22.1666666666667,8.98,38,9,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,182,5,0,0,0,0,0,1,0,0,0,0,8,1,10,0,0,0,15,0,0,0,80,0,0,0,1,5,0,0,0,0,0,2,0,0,13,0,2,0,0,10,0,26,0,0,0,34,0,1,0,0,0,0,0,0,0,13,0,0,35,0,0,0,0,6,0,0,0,497,16,1,6,44.66800805,0,15.69416499,4.3722334,12.27364185,2,1,3,2,5,4,3,5,25
